Frequency (Hz)	Level (dB)
818.359375	-66.734398
819.335938	-66.693398
820.312500	-66.499809
821.289062	-67.317474
822.265625	-67.636765
823.242188	-67.006447
824.218750	-67.254448
825.195312	-66.705124
826.171875	-66.530212
827.148438	-66.572632
828.125000	-67.743019
829.101562	-67.449188
830.078125	-66.682632
831.054688	-66.986977
832.031250	-67.237549
833.007812	-67.502060
833.984375	-67.709076
834.960938	-68.419289
835.937500	-68.616844
836.914062	-67.880363
837.890625	-68.419708
838.867188	-68.284447
839.843750	-68.686058
840.820312	-68.822945
841.796875	-68.810417
842.773438	-69.160774
843.750000	-68.249649
844.726562	-68.066605
845.703125	-69.832916
846.679688	-69.910446
847.656250	-68.370567
848.632812	-68.853455
849.609375	-69.133469
850.585938	-69.775925
851.562500	-70.178421
852.539062	-69.796967
853.515625	-69.745110
854.492188	-70.152863
855.468750	-69.776474
856.445312	-69.861809
857.421875	-69.881805
858.398438	-70.686821
859.375000	-70.983810
860.351562	-70.931854
861.328125	-71.101944
862.304688	-70.745453
863.281250	-71.669258
864.257812	-71.108444
865.234375	-71.652214
866.210938	-71.324486
867.187500	-71.723572
868.164062	-71.388283
869.140625	-71.473358
870.117188	-71.358551
871.093750	-71.561066
872.070312	-71.759628
873.046875	-71.719688
874.023438	-71.996323
875.000000	-72.651695
875.976562	-72.694641
876.953125	-72.338669
877.929688	-73.772339
878.906250	-73.895233
879.882812	-73.058601
880.859375	-72.085434
881.835938	-72.263229
882.812500	-72.830467
883.789062	-73.440300
884.765625	-74.873871
885.742188	-73.620499
886.718750	-72.865120
887.695312	-73.547638
888.671875	-73.197365
889.648438	-72.841919
890.625000	-74.217087
891.601562	-74.927521
892.578125	-75.047600
893.554688	-75.232193
894.531250	-74.814720
895.507812	-75.040047
896.484375	-75.407433
897.460938	-75.123306
898.437500	-75.046913
899.414062	-76.049416
900.390625	-74.875130
901.367188	-74.319084
902.343750	-74.687721
903.320312	-75.030502
904.296875	-75.887245
905.273438	-75.511520
906.250000	-74.396523
907.226562	-74.953300
908.203125	-75.822029
909.179688	-75.706940
910.156250	-76.093475
911.132812	-75.604393
912.109375	-74.900513
913.085938	-75.777512
914.062500	-76.115883
915.039062	-76.077057
916.015625	-76.616646
916.992188	-75.638992
917.968750	-75.417603
918.945312	-76.370483
919.921875	-76.410355
920.898438	-76.281097
921.875000	-76.638344
922.851562	-76.503029
923.828125	-76.328926
924.804688	-76.616119
925.781250	-76.482933
926.757812	-76.859276
927.734375	-77.755547
928.710938	-77.346794
929.687500	-76.815750
930.664062	-76.686356
931.640625	-76.751633
932.617188	-76.351761
933.593750	-77.114235
934.570312	-77.660240
935.546875	-76.473221
936.523438	-77.041962
937.500000	-77.252907
938.476562	-77.193680
939.453125	-77.575058
940.429688	-76.954178
941.406250	-76.924957
942.382812	-77.179092
943.359375	-78.482475
944.335938	-78.567078
945.312500	-77.678673
946.289062	-78.194679
947.265625	-77.825912
948.242188	-77.346199
949.218750	-77.099281
950.195312	-77.741081
951.171875	-78.981461
952.148438	-78.399773
953.125000	-77.735222
954.101562	-78.583466
955.078125	-78.439407
956.054688	-78.801971
957.031250	-78.674286
958.007812	-78.533127
958.984375	-78.326973
959.960938	-79.351288
960.937500	-79.882454
961.914062	-79.169067
962.890625	-78.834999
963.867188	-78.122284
964.843750	-78.302101
965.820312	-79.205162
966.796875	-79.717369
967.773438	-79.912148
968.750000	-79.959351
969.726562	-79.710358
970.703125	-78.754318
971.679688	-78.442123
972.656250	-78.843437
973.632812	-78.968353
974.609375	-79.039711
975.585938	-79.257225
976.562500	-79.232399
977.539062	-79.386330
978.515625	-78.964958
979.492188	-78.685715
980.468750	-79.321747
981.445312	-79.243568
982.421875	-80.066246
983.398438	-80.118958
984.375000	-80.019653
985.351562	-79.578239
986.328125	-79.130516
987.304688	-79.074966
988.281250	-80.309875
989.257812	-80.878151
990.234375	-80.941353
991.210938	-80.367638
992.187500	-79.479836
993.164062	-80.178024
994.140625	-80.229881
995.117188	-80.866364
996.093750	-80.911400
997.070312	-80.396172
998.046875	-80.547096
999.023438	-80.099464
1000.000000	-80.163483
1000.976562	-79.328339
1001.953125	-79.145226
1002.929688	-79.058640
1003.906250	-80.426979
1004.882812	-80.044350
1005.859375	-79.289223
1006.835938	-79.916641
1007.812500	-80.846443
1008.789062	-80.948883
1009.765625	-80.514160
1010.742188	-80.669205
1011.718750	-81.137810
1012.695312	-81.670746
1013.671875	-81.242210
1014.648438	-80.646065
1015.625000	-80.091629
1016.601562	-79.736099
1017.578125	-80.861855
1018.554688	-80.429024
1019.531250	-80.036415
1020.507812	-80.319252
1021.484375	-80.921028
1022.460938	-81.270348
1023.437500	-81.255333
1024.414062	-80.848099
1025.390625	-80.575783
1026.367188	-80.822258
1027.343750	-80.688164
1028.320312	-81.954025
1029.296875	-81.423073
1030.273438	-81.569489
1031.250000	-81.986732
1032.226562	-82.382347
1033.203125	-81.820892
1034.179688	-81.547073
1035.156250	-81.679245
1036.132812	-80.895950
1037.109375	-81.562584
1038.085938	-82.459579
1039.062500	-81.417763
1040.039062	-82.299248
1041.015625	-81.820999
1041.992188	-81.778587
1042.968750	-82.002151
1043.945312	-81.019409
1044.921875	-80.276749
1045.898438	-80.448158
1046.875000	-80.872490
1047.851562	-80.628738
1048.828125	-81.521492
1049.804688	-81.190475
1050.781250	-81.104721
1051.757812	-81.769066
1052.734375	-82.547966
1053.710938	-81.929016
1054.687500	-81.490425
1055.664062	-81.169685
1056.640625	-81.377083
1057.617188	-81.889793
1058.593750	-81.974655
1059.570312	-81.688484
1060.546875	-80.771988
1061.523438	-81.021843
1062.500000	-82.504311
1063.476562	-82.758896
1064.453125	-82.594238
1065.429688	-81.704590
1066.406250	-82.107513
1067.382812	-81.809486
1068.359375	-81.701408
1069.335938	-80.684380
1070.312500	-81.432602
1071.289062	-82.398865
1072.265625	-80.999344
1073.242188	-80.604378
1074.218750	-80.742348
1075.195312	-81.282150
1076.171875	-82.037651
1077.148438	-82.291321
1078.125000	-82.751686
1079.101562	-82.059906
1080.078125	-82.150208
1081.054688	-82.034737
1082.031250	-82.350800
1083.007812	-82.405807
1083.984375	-82.132919
1084.960938	-82.028160
1085.937500	-81.976341
1086.914062	-82.396019
1087.890625	-81.734657
1088.867188	-82.518127
1089.843750	-83.466965
1090.820312	-82.944077
1091.796875	-82.470612
1092.773438	-82.274635
1093.750000	-82.720497
1094.726562	-82.208664
1095.703125	-81.302307
1096.679688	-81.670456
1097.656250	-82.887794
1098.632812	-82.244576
1099.609375	-81.243393
1100.585938	-81.706779
1101.562500	-81.767143
1102.539062	-81.669273
1103.515625	-81.815712
1104.492188	-82.258820
1105.468750	-82.667313
1106.445312	-81.853348
1107.421875	-82.118637
1108.398438	-82.016373
1109.375000	-82.824417
1110.351562	-82.873253
1111.328125	-82.365463
1112.304688	-82.648277
1113.281250	-83.222771
1114.257812	-82.541504
1115.234375	-81.586128
1116.210938	-82.553261
1117.187500	-82.217911
1118.164062	-82.419449
1119.140625	-82.022881
1120.117188	-81.353424
1121.093750	-81.743668
1122.070312	-81.682068
1123.046875	-80.816360
1124.023438	-81.463638
1125.000000	-81.518814
1125.976562	-81.715752
1126.953125	-83.092094
1127.929688	-82.643341
1128.906250	-82.238731
1129.882812	-82.518295
1130.859375	-81.477203
1131.835938	-81.431625
1132.812500	-81.850899
1133.789062	-81.970360
1134.765625	-82.987885
1135.742188	-83.302460
1136.718750	-81.880470
1137.695312	-81.860657
1138.671875	-81.791252
1139.648438	-82.172516
1140.625000	-82.618927
1141.601562	-82.486343
1142.578125	-82.642120
1143.554688	-81.785637
1144.531250	-82.900192
1145.507812	-83.078964
1146.484375	-83.295494
1147.460938	-82.759750
1148.437500	-81.804420
1149.414062	-82.226990
1150.390625	-82.561279
1151.367188	-82.449951
1152.343750	-82.160187
1153.320312	-81.439400
1154.296875	-82.833290
1155.273438	-82.752609
1156.250000	-82.391350
1157.226562	-83.178001
1158.203125	-83.549385
1159.179688	-82.143425
1160.156250	-82.319588
1161.132812	-83.880852
1162.109375	-83.498825
1163.085938	-83.071045
1164.062500	-83.367828
1165.039062	-83.360222
1166.015625	-83.821930
1166.992188	-83.133926
1167.968750	-83.130577
1168.945312	-81.992180
1169.921875	-82.826813
1170.898438	-83.593735
1171.875000	-82.892509
1172.851562	-83.254478
1173.828125	-83.435265
1174.804688	-83.049751
1175.781250	-83.023415
1176.757812	-82.968765
1177.734375	-83.599022
1178.710938	-84.034515
1179.687500	-83.639938
1180.664062	-83.431717
1181.640625	-82.772369
1182.617188	-82.814354
1183.593750	-82.943321
1184.570312	-83.980675
1185.546875	-83.469833
1186.523438	-82.947342
1187.500000	-83.925438
1188.476562	-83.549416
1189.453125	-83.422852
1190.429688	-82.875572
1191.406250	-82.719948
1192.382812	-82.801109
1193.359375	-83.195572
1194.335938	-82.698479
1195.312500	-83.052063
1196.289062	-83.701408
1197.265625	-84.142075
1198.242188	-83.756920
1199.218750	-83.745911
1200.195312	-83.686089
1201.171875	-83.156555
1202.148438	-82.791374
1203.125000	-82.372879
1204.101562	-83.663536
1205.078125	-83.086014
1206.054688	-83.819809
1207.031250	-84.160141
1208.007812	-83.236008
1208.984375	-82.944588
1209.960938	-82.908318
1210.937500	-83.668755
1211.914062	-84.073357
1212.890625	-82.983871
1213.867188	-83.505081
1214.843750	-84.061600
1215.820312	-84.204086
1216.796875	-83.202866
