Frequency (Hz)	Level (dB)
256.835938	-77.330742
257.324219	-77.314171
257.812500	-78.557053
258.300781	-79.149681
258.789062	-78.799522
259.277344	-77.995201
259.765625	-78.515076
260.253906	-76.392784
260.742188	-76.709328
261.230469	-78.106766
261.718750	-76.048836
262.207031	-76.753387
262.695312	-77.077827
263.183594	-77.234856
263.671875	-75.421806
264.160156	-75.390961
264.648438	-76.233498
265.136719	-78.165909
265.625000	-78.164146
266.113281	-76.816498
266.601562	-76.436531
267.089844	-77.349060
267.578125	-77.635590
268.066406	-77.539635
268.554688	-77.112022
269.042969	-76.881187
269.531250	-76.633759
270.019531	-76.557732
270.507812	-76.926262
270.996094	-77.005798
271.484375	-77.687141
271.972656	-78.672897
272.460938	-78.186592
272.949219	-77.089371
273.437500	-77.751678
273.925781	-77.180199
274.414062	-77.969322
274.902344	-79.463837
275.390625	-78.610420
275.878906	-78.205643
276.367188	-77.664505
276.855469	-77.149040
277.343750	-77.361717
277.832031	-77.638588
278.320312	-77.526146
278.808594	-77.772598
279.296875	-77.248268
279.785156	-76.118591
280.273438	-76.915634
280.761719	-76.869171
281.250000	-77.322166
281.738281	-77.060860
282.226562	-76.722061
282.714844	-76.798698
283.203125	-77.107231
283.691406	-76.806938
284.179688	-76.590218
284.667969	-75.942345
285.156250	-76.685616
285.644531	-77.162964
286.132812	-76.974998
286.621094	-78.187515
287.109375	-77.421890
287.597656	-76.931664
288.085938	-76.800369
288.574219	-78.026711
289.062500	-77.870758
289.550781	-78.215370
290.039062	-77.343582
290.527344	-76.458298
291.015625	-76.678978
291.503906	-77.577873
291.992188	-77.477913
292.480469	-76.704941
292.968750	-77.561623
293.457031	-76.758537
293.945312	-76.468102
294.433594	-76.025459
294.921875	-76.808464
295.410156	-77.095375
295.898438	-78.484985
296.386719	-76.835701
296.875000	-77.377403
297.363281	-76.439606
297.851562	-76.434425
298.339844	-76.431580
298.828125	-76.383736
299.316406	-75.991470
299.804688	-76.345436
300.292969	-77.268471
300.781250	-78.906982
301.269531	-78.701042
301.757812	-78.737831
302.246094	-78.413239
302.734375	-76.330017
303.222656	-76.240334
303.710938	-76.735268
304.199219	-76.416725
304.687500	-77.708969
305.175781	-78.615959
305.664062	-78.152428
306.152344	-78.064728
306.640625	-76.885078
307.128906	-76.754829
307.617188	-75.592705
308.105469	-76.314423
308.593750	-76.942299
309.082031	-77.417587
309.570312	-76.634918
310.058594	-76.848740
310.546875	-77.245483
311.035156	-78.140160
311.523438	-76.784744
312.011719	-76.220062
312.500000	-77.050117
312.988281	-76.561958
313.476562	-75.007919
313.964844	-75.882195
314.453125	-76.835167
314.941406	-76.013771
315.429688	-76.009613
315.917969	-76.095535
316.406250	-77.238586
316.894531	-77.005302
317.382812	-75.669884
317.871094	-75.025185
318.359375	-75.451653
318.847656	-75.465019
319.335938	-76.213005
319.824219	-76.307236
320.312500	-76.775024
320.800781	-77.086105
321.289062	-76.968513
321.777344	-76.737030
322.265625	-77.167061
322.753906	-76.947197
323.242188	-76.790871
323.730469	-76.386612
324.218750	-76.866592
324.707031	-79.516861
325.195312	-78.199730
325.683594	-76.451859
326.171875	-76.360939
326.660156	-77.189201
327.148438	-77.318146
327.636719	-77.371307
328.125000	-76.439865
328.613281	-75.902733
329.101562	-77.242523
329.589844	-76.676270
330.078125	-75.906586
330.566406	-76.632576
331.054688	-77.027481
331.542969	-76.295242
332.031250	-76.589851
332.519531	-76.642403
333.007812	-76.690491
333.496094	-75.962318
333.984375	-75.407814
334.472656	-74.951721
334.960938	-76.056763
335.449219	-76.988197
335.937500	-76.823196
336.425781	-77.212463
336.914062	-77.110481
337.402344	-76.597801
337.890625	-77.013741
338.378906	-76.492973
338.867188	-75.985680
339.355469	-76.840462
339.843750	-76.646004
340.332031	-77.505577
340.820312	-78.029388
341.308594	-76.377029
341.796875	-74.395096
342.285156	-75.855103
342.773438	-76.475487
343.261719	-76.408615
343.750000	-77.538910
344.238281	-75.983757
344.726562	-74.421410
345.214844	-74.207962
345.703125	-74.834625
346.191406	-76.322990
346.679688	-76.568520
347.167969	-77.444092
347.656250	-74.983398
348.144531	-75.456230
348.632812	-76.023277
349.121094	-76.488274
349.609375	-75.214676
350.097656	-75.651794
350.585938	-75.378387
351.074219	-75.841743
351.562500	-75.090454
352.050781	-74.418228
352.539062	-76.892403
353.027344	-76.651764
353.515625	-75.600121
354.003906	-75.550880
354.492188	-76.036026
354.980469	-75.761604
355.468750	-75.304718
355.957031	-75.614380
356.445312	-75.937523
356.933594	-76.161705
357.421875	-76.457756
357.910156	-76.378448
358.398438	-75.738892
358.886719	-75.389572
359.375000	-76.125237
359.863281	-74.762840
360.351562	-74.490349
360.839844	-74.711571
361.328125	-75.699524
361.816406	-75.857544
362.304688	-75.023293
362.792969	-76.222122
363.281250	-76.869400
363.769531	-76.354546
364.257812	-75.823074
364.746094	-74.773369
365.234375	-73.880096
365.722656	-74.273232
366.210938	-75.167664
366.699219	-75.471352
367.187500	-75.866821
367.675781	-74.923134
368.164062	-74.246071
368.652344	-75.287453
369.140625	-75.462151
369.628906	-74.567238
370.117188	-74.238991
370.605469	-74.064224
371.093750	-74.508682
371.582031	-74.140846
372.070312	-74.240593
372.558594	-73.621315
373.046875	-74.017868
373.535156	-74.675827
374.023438	-75.358864
374.511719	-75.591278
375.000000	-75.447495
375.488281	-75.273193
375.976562	-72.950249
376.464844	-73.829399
376.953125	-75.136559
377.441406	-75.625847
377.929688	-73.611992
378.417969	-74.616692
378.906250	-74.167854
379.394531	-74.535042
379.882812	-75.109047
380.371094	-74.829292
380.859375	-74.454414
381.347656	-75.091980
381.835938	-75.670311
382.324219	-77.772026
382.812500	-74.839325
383.300781	-74.431007
383.789062	-76.555756
384.277344	-75.948837
384.765625	-74.072525
385.253906	-74.215996
385.742188	-73.230927
386.230469	-74.501297
386.718750	-75.089455
387.207031	-74.753082
387.695312	-74.187180
388.183594	-73.386520
388.671875	-74.105812
389.160156	-74.308815
389.648438	-74.400970
390.136719	-73.560989
390.625000	-73.177597
391.113281	-73.255623
391.601562	-73.825684
392.089844	-73.171364
392.578125	-74.207428
393.066406	-74.215950
393.554688	-73.475838
394.042969	-73.896126
394.531250	-73.867661
395.019531	-73.150696
395.507812	-72.815567
395.996094	-71.977867
396.484375	-74.412231
396.972656	-76.303734
397.460938	-72.883278
397.949219	-72.506912
398.437500	-72.784851
398.925781	-71.789490
399.414062	-73.733345
399.902344	-74.044182
400.390625	-73.334068
400.878906	-73.689178
401.367188	-73.760475
401.855469	-73.690491
402.343750	-72.896080
402.832031	-72.790985
403.320312	-71.727585
403.808594	-72.986626
404.296875	-74.353882
404.785156	-73.596504
405.273438	-73.091179
405.761719	-74.299873
406.250000	-73.433723
406.738281	-72.469444
407.226562	-72.977386
407.714844	-71.962143
408.203125	-71.235603
408.691406	-72.875175
409.179688	-73.877892
409.667969	-73.107224
410.156250	-74.069183
410.644531	-73.529037
411.132812	-73.302101
411.621094	-73.178421
412.109375	-73.377190
412.597656	-73.717003
413.085938	-73.721527
413.574219	-72.828171
414.062500	-73.451309
414.550781	-74.647545
415.039062	-73.089294
415.527344	-72.828987
416.015625	-72.904755
416.503906	-73.405838
416.992188	-72.678856
417.480469	-71.608055
417.968750	-71.815849
418.457031	-72.727707
418.945312	-72.359314
419.433594	-72.462425
419.921875	-72.173729
420.410156	-73.110573
420.898438	-73.060249
421.386719	-72.474220
421.875000	-71.305977
422.363281	-72.772591
422.851562	-74.113823
423.339844	-71.038284
423.828125	-71.458809
424.316406	-72.240761
424.804688	-72.083435
425.292969	-71.393806
425.781250	-71.509468
426.269531	-71.231735
