Frequency (Hz)	Level (dB)
817.382812	-73.427910
818.359375	-73.170273
819.335938	-73.032623
820.312500	-72.698341
821.289062	-73.356796
822.265625	-73.631905
823.242188	-72.756592
824.218750	-72.862434
825.195312	-72.200424
826.171875	-71.812279
827.148438	-71.505287
828.125000	-72.674568
829.101562	-72.208626
830.078125	-71.291565
831.054688	-71.326645
832.031250	-71.236786
833.007812	-71.320305
833.984375	-71.345261
834.960938	-71.728485
835.937500	-71.665184
836.914062	-70.677368
837.890625	-70.909264
838.867188	-70.437920
839.843750	-70.629395
840.820312	-70.475296
841.796875	-70.234856
842.773438	-70.265488
843.750000	-68.961784
844.726562	-68.371475
845.703125	-69.809128
846.679688	-69.511131
847.656250	-67.716827
848.632812	-67.992226
849.609375	-67.776115
850.585938	-67.987480
851.562500	-68.157021
852.539062	-67.588379
853.515625	-66.986641
854.492188	-66.952538
855.468750	-66.218063
856.445312	-65.949608
857.421875	-65.541405
858.398438	-65.912613
859.375000	-65.799370
860.351562	-65.379974
861.328125	-65.116348
862.304688	-64.550827
863.281250	-65.124031
864.257812	-63.987659
865.234375	-64.052498
866.210938	-63.452446
867.187500	-63.578098
868.164062	-62.796547
869.140625	-62.424953
870.117188	-62.114002
871.093750	-62.048004
872.070312	-62.029594
873.046875	-61.703548
874.023438	-61.659225
875.000000	-62.054474
875.976562	-61.988609
876.953125	-61.611393
877.929688	-62.829227
878.906250	-62.956532
879.882812	-61.996651
880.859375	-61.072315
881.835938	-61.193703
882.812500	-61.691956
883.789062	-62.428093
884.765625	-64.067039
885.742188	-62.923599
886.718750	-62.288361
887.695312	-63.049320
888.671875	-62.906906
889.648438	-62.670467
890.625000	-64.132484
891.601562	-65.062752
892.578125	-65.463257
893.554688	-65.851822
894.531250	-65.576126
895.507812	-65.874611
896.484375	-66.427292
897.460938	-66.377563
898.437500	-66.466988
899.414062	-67.672768
900.390625	-66.482552
901.367188	-66.101509
902.343750	-66.720039
903.320312	-67.224808
904.296875	-68.263222
905.273438	-67.946968
906.250000	-67.016724
907.226562	-67.675797
908.203125	-68.528755
909.179688	-68.711647
910.156250	-69.220177
911.132812	-68.676010
912.109375	-68.121437
913.085938	-69.091934
914.062500	-69.513794
915.039062	-69.612411
916.015625	-70.235626
916.992188	-69.418877
917.968750	-69.412727
918.945312	-70.478447
919.921875	-70.456451
920.898438	-70.338547
921.875000	-70.814468
922.851562	-70.720451
923.828125	-70.724411
924.804688	-71.138832
925.781250	-71.151085
926.757812	-71.601585
927.734375	-72.511406
928.710938	-72.236725
929.687500	-71.700706
930.664062	-71.671997
931.640625	-71.739403
932.617188	-71.339973
933.593750	-72.140999
934.570312	-72.780914
935.546875	-71.679909
936.523438	-72.202042
937.500000	-72.439796
