Frequency (Hz)	Level (dB)
531.250000	-72.975594
532.226562	-72.374496
533.203125	-71.895409
534.179688	-72.688583
535.156250	-73.136940
536.132812	-72.849571
537.109375	-73.151520
538.085938	-73.325356
539.062500	-73.194176
540.039062	-73.567581
541.015625	-73.863167
541.992188	-72.624130
542.968750	-72.698975
543.945312	-73.382248
544.921875	-73.363068
545.898438	-73.918533
546.875000	-74.189026
547.851562	-72.751793
548.828125	-73.151970
549.804688	-73.635506
550.781250	-73.828079
551.757812	-73.752502
552.734375	-72.980072
553.710938	-72.916931
554.687500	-72.395813
555.664062	-73.053322
556.640625	-73.461998
557.617188	-73.340874
558.593750	-72.778198
559.570312	-73.186378
560.546875	-74.256668
561.523438	-74.172630
562.500000	-73.360825
563.476562	-72.579430
564.453125	-72.444626
565.429688	-73.362373
566.406250	-74.065514
567.382812	-73.678055
568.359375	-73.279854
569.335938	-73.397560
570.312500	-72.941612
571.289062	-73.244896
572.265625	-73.153046
573.242188	-73.034904
574.218750	-74.677574
575.195312	-74.142487
576.171875	-73.107071
577.148438	-72.956360
578.125000	-73.027939
579.101562	-73.624275
580.078125	-73.568130
581.054688	-73.233971
582.031250	-73.082603
583.007812	-72.810722
583.984375	-73.190582
584.960938	-73.784920
585.937500	-72.956032
586.914062	-72.269859
587.890625	-72.341751
588.867188	-72.569839
589.843750	-72.309692
590.820312	-72.156166
591.796875	-73.080353
592.773438	-71.848236
593.750000	-72.139824
594.726562	-72.862617
595.703125	-72.328377
596.679688	-71.611053
597.656250	-72.063919
598.632812	-71.784096
599.609375	-71.546463
600.585938	-72.136360
601.562500	-71.495766
602.539062	-71.901680
603.515625	-72.160110
604.492188	-71.707626
605.468750	-71.063995
606.445312	-70.913986
607.421875	-70.815178
608.398438	-71.794609
609.375000	-71.391861
610.351562	-70.490700
611.328125	-70.869766
612.304688	-70.836273
613.281250	-71.061142
614.257812	-71.098495
615.234375	-70.485756
616.210938	-70.247406
617.187500	-70.091698
618.164062	-70.077919
619.140625	-70.636208
620.117188	-69.742256
621.093750	-69.241318
622.070312	-69.428505
623.046875	-69.774109
624.023438	-69.447479
625.000000	-68.823265
625.976562	-68.192223
626.953125	-67.769547
627.929688	-68.272453
628.906250	-68.550644
629.882812	-68.731201
630.859375	-68.976456
631.835938	-68.918343
632.812500	-66.996254
633.789062	-67.020676
634.765625	-68.629219
635.742188	-67.053360
636.718750	-66.744118
637.695312	-66.315865
638.671875	-65.898842
639.648438	-66.069122
640.625000	-66.500618
641.601562	-66.347969
642.578125	-65.734322
643.554688	-65.318733
644.531250	-64.346680
645.507812	-63.654926
646.484375	-64.916496
647.460938	-64.592201
648.437500	-64.522354
649.414062	-64.046402
650.390625	-63.425732
651.367188	-63.091751
652.343750	-62.322357
653.320312	-62.490593
654.296875	-62.681843
655.273438	-62.116875
656.250000	-61.919563
657.226562	-62.134815
658.203125	-61.567547
659.179688	-61.300144
660.156250	-60.911369
661.132812	-61.609051
662.109375	-60.347504
663.085938	-59.421803
664.062500	-59.167065
665.039062	-58.689487
666.015625	-58.865139
666.992188	-59.045052
667.968750	-59.206627
668.945312	-58.708855
669.921875	-58.716587
670.898438	-58.659527
671.875000	-57.893929
672.851562	-57.586662
673.828125	-58.291523
674.804688	-58.599392
675.781250	-59.224140
676.757812	-59.203201
677.734375	-59.336739
678.710938	-59.081631
679.687500	-59.638279
680.664062	-58.507538
681.640625	-58.034492
682.617188	-59.001560
683.593750	-59.236141
684.570312	-59.593452
685.546875	-59.982681
686.523438	-60.153526
687.500000	-61.692184
688.476562	-61.638481
689.453125	-61.757095
690.429688	-63.826553
691.406250	-63.400616
692.382812	-63.190281
693.359375	-63.219780
694.335938	-63.606998
695.312500	-64.705627
696.289062	-65.219292
697.265625	-64.295151
698.242188	-64.370148
699.218750	-65.883301
700.195312	-65.258034
701.171875	-65.017982
702.148438	-65.383507
703.125000	-65.218643
704.101562	-64.985474
705.078125	-65.777466
706.054688	-65.511673
707.031250	-66.582176
708.007812	-67.396194
708.984375	-67.051941
709.960938	-67.091644
710.937500	-66.369820
711.914062	-67.200768
712.890625	-67.360168
713.867188	-66.881042
714.843750	-67.358948
715.820312	-67.160690
716.796875	-67.788582
717.773438	-68.496071
718.750000	-68.449226
719.726562	-68.717110
720.703125	-68.828079
721.679688	-68.312508
722.656250	-68.880089
723.632812	-69.371567
724.609375	-68.964333
725.585938	-68.301285
726.562500	-68.518692
727.539062	-69.923714
728.515625	-69.480164
729.492188	-69.695076
730.468750	-69.211647
731.445312	-69.367767
732.421875	-70.607101
733.398438	-70.893257
734.375000	-69.582054
735.351562	-69.905266
736.328125	-70.612000
737.304688	-70.748581
738.281250	-69.862305
739.257812	-69.538536
740.234375	-70.233696
741.210938	-70.988632
742.187500	-69.606918
743.164062	-69.717560
744.140625	-71.092552
745.117188	-70.746246
746.093750	-71.136070
747.070312	-71.066269
748.046875	-70.786438
749.023438	-71.101486
750.000000	-71.714355
750.976562	-71.066940
751.953125	-71.053963
752.929688	-72.125381
753.906250	-71.672508
754.882812	-71.372787
755.859375	-71.960800
756.835938	-71.822327
757.812500	-72.057289
758.789062	-71.693893
759.765625	-71.335678
760.742188	-71.622086
761.718750	-72.237968
762.695312	-71.827751
763.671875	-71.477776
764.648438	-71.062508
765.625000	-71.452377
766.601562	-72.017509
767.578125	-71.413651
768.554688	-71.087875
769.531250	-72.148514
770.507812	-71.984695
771.484375	-72.504005
772.460938	-72.761353
773.437500	-72.190407
774.414062	-71.858429
775.390625	-71.343506
776.367188	-71.471931
777.343750	-72.109177
778.320312	-72.332565
779.296875	-72.459320
780.273438	-72.948158
781.250000	-73.107857
782.226562	-72.778908
783.203125	-72.145370
784.179688	-71.689644
785.156250	-71.548584
786.132812	-71.519844
787.109375	-71.274109
788.085938	-71.107124
789.062500	-72.328674
790.039062	-72.184280
791.015625	-72.301682
791.992188	-71.431221
792.968750	-71.231995
793.945312	-71.362541
794.921875	-71.497253
795.898438	-71.620201
796.875000	-71.129288
797.851562	-70.349167
798.828125	-70.121590
799.804688	-70.798119
800.781250	-71.638641
801.757812	-71.523758
802.734375	-71.385277
803.710938	-71.591858
804.687500	-71.478416
805.664062	-71.124290
806.640625	-71.774284
807.617188	-71.554184
808.593750	-71.125961
809.570312	-70.210945
810.546875	-70.516945
811.523438	-72.064972
812.500000	-70.779655
813.476562	-69.998955
814.453125	-70.531319
815.429688	-70.277985
816.406250	-69.837265
817.382812	-70.235710
818.359375	-70.203781
819.335938	-70.065811
820.312500	-69.749260
821.289062	-70.499710
822.265625	-70.765739
823.242188	-69.977890
824.218750	-70.017128
825.195312	-69.370049
826.171875	-69.279984
827.148438	-69.156425
828.125000	-70.191414
829.101562	-69.749481
830.078125	-68.957298
831.054688	-69.170563
832.031250	-69.256287
833.007812	-69.265274
833.984375	-69.354378
834.960938	-70.007919
835.937500	-70.190109
836.914062	-69.457664
837.890625	-69.580200
838.867188	-69.124359
839.843750	-69.513054
840.820312	-69.288002
841.796875	-68.979691
842.773438	-69.082375
843.750000	-67.922707
844.726562	-67.608383
845.703125	-69.127396
846.679688	-68.670944
847.656250	-66.808304
848.632812	-67.078239
849.609375	-67.292221
850.585938	-67.575867
851.562500	-67.587448
852.539062	-67.008568
853.515625	-66.436234
854.492188	-66.588913
855.468750	-65.953537
856.445312	-65.708473
857.421875	-65.385712
858.398438	-65.994080
859.375000	-66.015526
860.351562	-65.473305
861.328125	-65.138412
862.304688	-64.587669
863.281250	-65.103676
864.257812	-64.139633
865.234375	-64.361320
866.210938	-63.653305
867.187500	-63.706963
868.164062	-62.851524
869.140625	-62.522453
870.117188	-62.075012
871.093750	-61.994095
872.070312	-61.858192
873.046875	-61.298164
874.023438	-61.100464
875.000000	-61.339123
875.976562	-61.033043
876.953125	-60.304203
877.929688	-61.114998
878.906250	-60.878769
879.882812	-59.589859
880.859375	-58.059174
881.835938	-57.816521
882.812500	-57.800499
883.789062	-58.113682
884.765625	-59.028870
885.742188	-57.278233
886.718750	-56.230686
887.695312	-56.489956
888.671875	-55.697956
889.648438	-55.034737
890.625000	-56.223286
891.601562	-56.680264
892.578125	-56.748390
893.554688	-56.824318
894.531250	-56.519711
895.507812	-56.721001
896.484375	-57.186295
897.460938	-57.068439
898.437500	-57.205406
899.414062	-58.449409
900.390625	-57.267765
901.367188	-56.931259
902.343750	-57.602970
903.320312	-58.311779
904.296875	-59.575089
905.273438	-59.451313
906.250000	-58.528393
907.226562	-59.398766
908.203125	-60.680569
909.179688	-60.948578
910.156250	-61.408066
911.132812	-60.804535
912.109375	-60.326931
913.085938	-61.457169
914.062500	-62.011307
915.039062	-62.297932
916.015625	-63.104477
916.992188	-62.275093
917.968750	-62.282124
918.945312	-63.418159
919.921875	-63.352226
920.898438	-63.449379
921.875000	-63.899387
922.851562	-64.024506
923.828125	-63.925415
924.804688	-64.347153
925.781250	-64.518280
926.757812	-65.051224
927.734375	-65.967911
928.710938	-65.732697
929.687500	-65.428085
930.664062	-65.378639
931.640625	-65.258133
932.617188	-64.838058
933.593750	-65.740410
934.570312	-66.652954
935.546875	-65.429108
936.523438	-66.218102
937.500000	-66.418571
938.476562	-66.410629
939.453125	-66.753296
940.429688	-66.238167
941.406250	-66.334541
942.382812	-66.710320
943.359375	-68.070526
944.335938	-68.068382
945.312500	-67.318336
946.289062	-68.095802
947.265625	-67.886452
948.242188	-67.383347
949.218750	-67.050697
950.195312	-67.588707
951.171875	-68.891487
952.148438	-68.393593
953.125000	-67.906799
954.101562	-68.721535
955.078125	-68.529198
956.054688	-69.018990
957.031250	-68.927719
958.007812	-68.916466
958.984375	-68.784630
959.960938	-69.603439
960.937500	-70.088959
961.914062	-69.623047
962.890625	-69.133415
963.867188	-68.544518
964.843750	-69.068390
965.820312	-69.889420
966.796875	-70.241127
967.773438	-70.439400
968.750000	-70.518723
969.726562	-70.288399
970.703125	-69.269958
971.679688	-68.969788
972.656250	-69.260529
973.632812	-69.434563
974.609375	-69.561584
975.585938	-69.819839
976.562500	-69.828590
977.539062	-69.909752
978.515625	-69.501015
979.492188	-69.258614
980.468750	-69.901100
981.445312	-69.662849
982.421875	-70.504158
983.398438	-70.576843
984.375000	-70.408119
985.351562	-70.099586
986.328125	-69.700378
987.304688	-69.499359
988.281250	-70.751778
989.257812	-71.386917
990.234375	-71.496223
991.210938	-70.841362
992.187500	-69.954704
993.164062	-70.668213
994.140625	-70.615334
995.117188	-71.184822
996.093750	-71.093948
997.070312	-70.621429
998.046875	-70.823631
999.023438	-70.568306
1000.000000	-70.570732
1000.976562	-69.551178
1001.953125	-69.540054
1002.929688	-69.422989
1003.906250	-70.514999
1004.882812	-70.209206
1005.859375	-69.503136
1006.835938	-70.090981
1007.812500	-70.674973
1008.789062	-70.803001
1009.765625	-70.329735
1010.742188	-70.631767
1011.718750	-71.089134
1012.695312	-71.479561
1013.671875	-70.937386
1014.648438	-70.246742
1015.625000	-69.610245
1016.601562	-69.249886
1017.578125	-70.252823
1018.554688	-69.689301
1019.531250	-69.302925
1020.507812	-69.604332
1021.484375	-70.300087
1022.460938	-70.735924
1023.437500	-70.493042
1024.414062	-69.893814
1025.390625	-69.536263
1026.367188	-69.815880
1027.343750	-69.626724
1028.320312	-70.757263
1029.296875	-70.192932
1030.273438	-70.254372
1031.250000	-70.676102
1032.226562	-70.947975
1033.203125	-70.228897
1034.179688	-70.034805
1035.156250	-70.078964
1036.132812	-69.339363
1037.109375	-69.732628
1038.085938	-70.652603
1039.062500	-69.414474
1040.039062	-70.374512
1041.015625	-69.588760
1041.992188	-69.496719
1042.968750	-69.573822
1043.945312	-68.581940
1044.921875	-67.927895
1045.898438	-67.918098
1046.875000	-68.026314
1047.851562	-67.727821
1048.828125	-68.634727
1049.804688	-68.104370
1050.781250	-67.759232
1051.757812	-68.335373
1052.734375	-69.252197
1053.710938	-68.417213
1054.687500	-67.817307
1055.664062	-67.599159
1056.640625	-67.594131
1057.617188	-67.888580
1058.593750	-68.118416
1059.570312	-67.254677
1060.546875	-66.328941
1061.523438	-66.536621
1062.500000	-67.890083
1063.476562	-68.038589
1064.453125	-67.666267
1065.429688	-66.776215
1066.406250	-66.933586
1067.382812	-66.463181
1068.359375	-66.014534
1069.335938	-64.834343
1070.312500	-65.525208
1071.289062	-66.220261
1072.265625	-64.885338
1073.242188	-64.266823
1074.218750	-64.290443
1075.195312	-64.755913
1076.171875	-65.125717
1077.148438	-65.105339
1078.125000	-65.410332
1079.101562	-64.476761
1080.078125	-64.397453
1081.054688	-64.080856
1082.031250	-64.208603
1083.007812	-64.158195
1083.984375	-63.391186
1084.960938	-62.969601
1085.937500	-62.723190
1086.914062	-62.830578
1087.890625	-61.878864
1088.867188	-62.657761
1089.843750	-63.611835
1090.820312	-62.493301
1091.796875	-61.886925
1092.773438	-61.245014
1093.750000	-61.399708
1094.726562	-60.712364
1095.703125	-59.379234
1096.679688	-59.416122
1097.656250	-60.444592
1098.632812	-59.551746
1099.609375	-58.118469
1100.585938	-58.199089
1101.562500	-57.625633
1102.539062	-57.137817
1103.515625	-57.126286
1104.492188	-57.308449
1105.468750	-57.257790
1106.445312	-55.912186
1107.421875	-55.927826
1108.398438	-55.401009
1109.375000	-55.789406
1110.351562	-55.316936
1111.328125	-54.633511
1112.304688	-54.855995
1113.281250	-55.112473
