Frequency (Hz)	Level (dB)
837.890625	-63.578659
838.867188	-63.260288
839.843750	-63.289379
840.820312	-62.675461
841.796875	-62.213596
842.773438	-62.687382
843.750000	-62.559235
844.726562	-61.800045
845.703125	-61.805115
846.679688	-61.741173
847.656250	-60.812363
848.632812	-59.748276
849.609375	-58.845829
850.585938	-60.262302
851.562500	-59.902805
852.539062	-58.781322
853.515625	-58.321198
854.492188	-59.278080
855.468750	-58.895344
856.445312	-58.430153
857.421875	-59.206207
858.398438	-58.998158
859.375000	-58.340206
860.351562	-57.995842
861.328125	-58.920998
862.304688	-58.136700
863.281250	-59.216667
864.257812	-57.774372
865.234375	-57.843166
866.210938	-58.099194
867.187500	-58.986729
868.164062	-59.268929
869.140625	-58.604908
870.117188	-58.501369
871.093750	-58.847527
872.070312	-60.031189
873.046875	-59.826435
874.023438	-60.231411
875.000000	-59.842327
875.976562	-59.773155
876.953125	-60.831364
877.929688	-61.730579
878.906250	-62.336391
879.882812	-62.068336
880.859375	-61.396938
881.835938	-61.624317
882.812500	-62.784531
883.789062	-63.059505
884.765625	-63.611877
885.742188	-63.466351
886.718750	-62.946892
887.695312	-63.654285
888.671875	-64.021683
889.648438	-63.803608
890.625000	-64.800957
891.601562	-65.736595
892.578125	-65.684517
893.554688	-66.399315
894.531250	-66.059464
895.507812	-66.517311
896.484375	-66.758202
897.460938	-66.904030
898.437500	-67.236748
899.414062	-68.067635
900.390625	-66.639908
901.367188	-65.816742
902.343750	-66.301880
903.320312	-67.062469
904.296875	-67.966698
905.273438	-68.003296
906.250000	-66.880051
907.226562	-68.022926
908.203125	-68.558067
909.179688	-68.452980
910.156250	-68.731407
911.132812	-68.253693
912.109375	-68.060638
913.085938	-69.134605
914.062500	-69.250893
915.039062	-69.519920
916.015625	-69.587044
916.992188	-68.909622
917.968750	-68.424866
918.945312	-69.524437
919.921875	-69.689011
920.898438	-69.808037
921.875000	-70.555695
922.851562	-70.244423
923.828125	-70.224014
924.804688	-70.629929
925.781250	-70.352829
926.757812	-69.868317
927.734375	-71.014214
928.710938	-70.703400
929.687500	-70.878082
930.664062	-70.289627
931.640625	-70.291672
932.617188	-70.304375
933.593750	-70.954750
934.570312	-70.876724
935.546875	-70.387131
