Frequency (Hz)	Level (dB)
175.781250	-75.979813
176.269531	-75.156906
176.757812	-76.748055
177.246094	-77.278969
177.734375	-76.739021
178.222656	-75.030098
178.710938	-75.620964
179.199219	-76.747345
179.687500	-77.205620
180.175781	-76.273911
180.664062	-76.451767
181.152344	-76.841530
181.640625	-76.902451
182.128906	-76.401222
182.617188	-76.997070
183.105469	-77.590416
183.593750	-77.416878
184.082031	-77.368416
184.570312	-76.876320
185.058594	-76.584404
185.546875	-76.553490
186.035156	-76.332115
186.523438	-76.162720
187.011719	-75.363045
187.500000	-75.872383
187.988281	-76.392540
188.476562	-76.833755
188.964844	-76.906776
189.453125	-75.883820
189.941406	-77.453674
190.429688	-78.143089
190.917969	-77.195236
191.406250	-76.728500
191.894531	-75.762817
192.382812	-76.182144
192.871094	-77.282265
193.359375	-77.812225
193.847656	-76.821831
194.335938	-77.220352
194.824219	-77.921852
195.312500	-77.840324
195.800781	-75.987671
196.289062	-75.464722
196.777344	-75.539772
197.265625	-76.501358
197.753906	-76.926544
198.242188	-77.408150
198.730469	-76.097336
199.218750	-75.584427
199.707031	-76.898979
200.195312	-77.489693
200.683594	-78.154442
201.171875	-76.314377
201.660156	-76.316078
202.148438	-77.364441
202.636719	-76.143524
203.125000	-76.256508
203.613281	-76.647324
204.101562	-76.835526
204.589844	-77.586609
205.078125	-77.213989
205.566406	-77.436684
206.054688	-76.856903
206.542969	-77.159607
207.031250	-77.637634
207.519531	-76.610428
208.007812	-76.298004
208.496094	-77.857727
208.984375	-78.064156
209.472656	-77.359406
209.960938	-77.309372
210.449219	-75.271721
210.937500	-76.418724
211.425781	-77.560150
211.914062	-77.056946
212.402344	-77.519180
212.890625	-78.349289
213.378906	-78.315445
213.867188	-77.973709
214.355469	-76.820351
214.843750	-77.525276
215.332031	-77.537544
215.820312	-76.716240
216.308594	-76.905853
216.796875	-76.727325
217.285156	-76.258316
217.773438	-77.096619
218.261719	-76.701653
218.750000	-76.393578
219.238281	-76.394623
219.726562	-77.915176
220.214844	-78.943558
220.703125	-77.479156
221.191406	-77.401871
221.679688	-76.134407
222.167969	-75.492340
222.656250	-76.002289
223.144531	-76.618896
223.632812	-76.594948
224.121094	-78.259148
224.609375	-76.374435
225.097656	-77.382622
225.585938	-78.091309
226.074219	-77.930542
226.562500	-77.787476
227.050781	-77.442627
227.539062	-77.547035
228.027344	-75.557388
228.515625	-76.842369
229.003906	-78.074921
229.492188	-77.165039
229.980469	-76.873802
230.468750	-77.302078
230.957031	-76.277298
231.445312	-77.212357
231.933594	-76.656883
232.421875	-76.510918
232.910156	-75.894829
233.398438	-77.006119
233.886719	-76.929222
234.375000	-75.879959
234.863281	-76.412819
235.351562	-76.469223
235.839844	-76.445572
236.328125	-76.854195
236.816406	-76.495483
237.304688	-73.065491
237.792969	-74.445824
238.281250	-76.610054
238.769531	-74.474258
239.257812	-74.780533
239.746094	-76.629158
240.234375	-77.501862
240.722656	-77.844849
241.210938	-76.220467
241.699219	-75.766518
242.187500	-76.641335
242.675781	-76.265228
243.164062	-76.548439
243.652344	-77.552422
244.140625	-76.712524
244.628906	-75.501968
245.117188	-76.372223
245.605469	-77.100914
246.093750	-76.512604
246.582031	-77.097496
247.070312	-78.428467
247.558594	-78.322304
248.046875	-76.942192
248.535156	-76.309502
249.023438	-77.295944
249.511719	-77.488136
250.000000	-76.319641
250.488281	-77.344040
250.976562	-76.807388
251.464844	-77.655960
251.953125	-75.775848
252.441406	-75.695976
252.929688	-76.442535
253.417969	-76.392715
253.906250	-76.832169
254.394531	-76.134499
254.882812	-75.558281
255.371094	-75.849838
255.859375	-76.691727
256.347656	-76.031158
256.835938	-76.646217
257.324219	-76.630295
257.812500	-77.149757
258.300781	-77.593636
258.789062	-77.846176
259.277344	-76.773262
259.765625	-76.943962
260.253906	-75.455475
260.742188	-75.715065
261.230469	-76.796288
261.718750	-74.964561
262.207031	-75.601067
262.695312	-75.682777
263.183594	-76.156082
263.671875	-74.606514
264.160156	-74.440041
264.648438	-74.974892
265.136719	-76.994118
265.625000	-77.118340
266.113281	-75.611931
266.601562	-75.096939
267.089844	-76.152908
267.578125	-76.583832
268.066406	-76.459579
268.554688	-75.961533
269.042969	-75.441040
269.531250	-75.479385
270.019531	-75.278221
270.507812	-75.826508
270.996094	-76.108360
271.484375	-76.610771
271.972656	-77.626740
272.460938	-76.965782
272.949219	-75.424057
273.437500	-76.001595
273.925781	-76.028999
274.414062	-76.812073
274.902344	-78.241623
275.390625	-77.794281
275.878906	-76.857193
276.367188	-76.102402
276.855469	-76.330154
277.343750	-76.010834
277.832031	-75.679710
278.320312	-75.946175
278.808594	-75.951897
279.296875	-75.455536
279.785156	-75.044228
280.273438	-75.347923
280.761719	-75.515251
281.250000	-75.601334
281.738281	-75.254204
282.226562	-75.522408
282.714844	-75.258217
283.203125	-75.187614
283.691406	-75.641174
284.179688	-75.542343
284.667969	-74.342697
285.156250	-75.380852
285.644531	-76.256943
286.132812	-75.780037
286.621094	-76.833237
287.109375	-76.281769
287.597656	-75.304581
288.085938	-74.913467
288.574219	-75.903915
289.062500	-76.237373
289.550781	-76.708168
290.039062	-75.879845
290.527344	-74.840042
291.015625	-75.056335
291.503906	-76.029465
291.992188	-75.916008
292.480469	-75.446762
292.968750	-76.386757
293.457031	-75.195152
293.945312	-74.717651
294.433594	-74.571312
294.921875	-75.294281
295.410156	-75.355789
295.898438	-76.397964
296.386719	-74.770714
296.875000	-75.659309
297.363281	-74.622734
297.851562	-74.579918
298.339844	-74.779945
298.828125	-74.873100
299.316406	-74.478439
299.804688	-75.289711
300.292969	-76.167969
300.781250	-77.242706
301.269531	-76.669762
301.757812	-76.777222
302.246094	-76.524376
302.734375	-74.774666
303.222656	-75.112144
303.710938	-75.267357
304.199219	-74.529877
304.687500	-75.781395
305.175781	-76.378395
305.664062	-76.156982
306.152344	-75.995056
306.640625	-74.895615
307.128906	-74.766800
307.617188	-73.688652
308.105469	-74.389381
308.593750	-75.179085
309.082031	-75.562027
309.570312	-74.853699
310.058594	-74.989227
310.546875	-75.245560
311.035156	-76.204895
311.523438	-75.280197
